Id,ParentCountryDivisionId,Name,Code,DivisionType
67163,4247,گل نی,829049,6
67164,4247,حسن اباد,131289,6
67165,4247,گزوند / گزند/,131340,6
67166,4247,کلاته یعقوب بیگ,131337,6
67167,4247,کلاته نوسلمان اباد/  کلاته /,391761,6
67168,4247,کلات علی,391762,6
67169,4247,فیض اباد,131321,6
67170,4247,علی اباد,131320,6
67171,4247,شهرک اسلام آباد,829027,6
67172,4247,رزه,131309,6
67173,4247,ذکری,131304,6
67174,4247,دستگرد,131299,6
67175,4247,گرسک,131339,6
67176,4250,شومه,130141,6
67177,4250,علی اباد,130147,6
67178,4250,علیانسفلی,130146,6
67179,4254,بزن اباد,155204,6
67180,4254,بای مرغ,155201,6
67181,4254,باغستان,595874,6
67182,4253,همایون,130834,6
67183,4253,نخرود,130801,6
67184,4253,منوری,130787,6
67185,4253,کبودان,130646,6
67186,4253,عباس اباد,155277,6
67187,4253,شیرخند,130604,6
67188,4254,بقال,155206,6
67189,4253,شاج,130588,6
67190,4253,زردان,155258,6
67191,4253,خطیبی,155249,6
67192,4253,حسین اباد,130476,6
67193,4253,حاجی آباد سرکش,155239,6
67194,4253,چاه شهید کمیلی,829043,6
67195,4253,چاه شهید صدوقی,829042,6
67196,4253,جعفراباد,130428,6
67197,4253,تیزکوه,155219,6
67198,4253,امیر آباد,543075,6
67199,4253,سرکش,130564,6
67200,4253,افین,155194,6
67201,4254,بنمرود,155209,6
67202,4254,پردان,155213,6
67203,4257,میراباد,155584,6
67204,4257,چناران جدید,542818,6
67205,4257,اسفادجدید,190016,6
67206,4256,نیار,155587,6
67207,4256,کریزان سفلی,155576,6
67208,4256,فندخت جدید,395806,6
67209,4256,شهرکچاه پایاب چاه شط,543070,6
67210,4256,شهرک بیدخت,542819,6
67211,4256,بهمن ابادجدید,395801,6
67212,4254,پایهان,155212,6
67213,4256,بنداخوند,155563,6
67214,4254,مهرک /مهرک لاغره,155313,6
67215,4254,مقیلان,155309,6
67216,4254,کلاته مزار,155303,6
67217,4254,فخران,130630,6
67218,4254,شیرگ سارجین,130606,6
67219,4254,سردوان,130560,6
67220,4254,سارجین,155260,6
67221,4254,حسن ابادعلیا,130472,6
67222,4254,جان احمد,155220,6
67223,4256,استندجدید,395793,6
67224,4244,گرازخونیک,130733,6
67225,4251,هندوالان,130186,6
67226,4251,نوزاد,131978,6
67227,4250,محمدجعفر,391776,6
67228,4250,محمدابادعلیا,130196,6
67229,4250,محمدابادسفلی,130195,6
67230,4250,گزند,130168,6
67231,4250,کلاته نی حمام,391772,6
67232,4250,کلاته نو,130166,6
67233,4250,کلاته نظر,130165,6
67234,4250,کلاته میرزا,130164,6
67235,4250,کلاته میرزا,130163,6
67236,4250,محموداباد,391812,6
67237,4250,کلاته کربلایی غلام,131879,6
67238,4250,کلاته سلیمانی /کلات سلیمانی /کلاته سلما,130137,6
67239,4250,کلاته حاجی عطا,130157,6
67240,4250,کریم اباد,131813,6
67241,4250,قیک پائین/ قیک سفلی /,130156,6
67242,4250,فورگ,130153,6
67243,4250,فخراباد,130152,6
67244,4250,عمیدابادقاضی,130150,6
67245,4250,عمیدابادعلیا,130149,6
67246,4250,عمیدابادسفلی,130148,6
67247,4250,کلاته کاچی,130162,6
67248,4251,نوغاب,130183,6
67249,4250,مود علیا,130176,6
67250,4250,هندر,130185,6
67251,4251,نخاب,130180,6
67252,4251,مهدی اباد,130790,6
67253,4251,مقدر,131958,6
67254,4251,مسک,131956,6
67255,4251,محمدیه,130770,6
67256,4251,ماه بانو,131939,6
67257,4251,گل افشان شهر,829025,6
67258,4251,کلاته نایب,131898,6
67259,4251,کلاته سراگاه,131852,6
67260,4250,نصراباد,130181,6
67261,4251,قاسم اباد,131800,6
67262,4251,دره چرم,130123,6
67263,4251,خونیک باز,131715,6
67264,4251,خلف,130116,6
67265,4251,چک,131681,6
67266,4251,تشوند,130103,6
67267,4251,تخویج,130102,6
67268,4251,بورنگ,131589,6
67269,4251,برقندان,130095,6
67270,4251,اسدیه,131559,6
67271,4251,رخ,131732,6
67272,4244,کوشکک,130728,6
67273,4244,کماچی,130727,6
67274,4244,کلاته ملا,130710,6
67275,4240,چاه حریف,128704,6
67276,4240,جنبوک,128698,6
67277,4240,جفت رود,128695,6
67278,4240,ابدله,128651,6
67279,2814,هنگران,135009,6
67280,2814,همت اباد,135085,6
67281,2814,معدن قلعه زری,135084,6
67282,2814,مزارزربان(شاه سلیمان علی)/مزار زربو,129458,6
67283,2814,محمداباد,128911,6
67284,4240,چاه گنبدتلخ,395562,6
67285,2814,گودمحمدخان,128898,6
67286,2814,گاوه,391070,6
67287,2814,کودکان,135082,6
67288,2814,کمرسبز,135081,6
67289,2814,کفترمیلان,129396,6
67290,2814,کریم اباد,128841,6
67291,2814,قنات,128836,6
67292,2814,قلعه زری,135079,6
67293,2814,قلاع,129382,6
67294,2814,قایم اباد,128835,6
67295,2814,گل نی,541502,6
67296,2814,فیض اباد,128834,6
67297,4240,چاه میخ خور,395557,6
67298,4240,چشمه بیرک,395586,6
67299,4240,هامون,128938,6
67300,4240,نوغاب,128935,6
67301,4240,گیوک,128903,6
67302,4240,گرونگ,128886,6
67303,4240,کلاته شیخ,128865,6
67304,4240,قیصار,128837,6
67305,4240,طوطی,128816,6
67306,4240,صلک,128814,6
67307,4240,شورک,541726,6
67308,4240,چاه نو,395563,6
67309,4240,شل آباد,128849,6
67310,4240,سروباد/ سرواباد/,128790,6
67311,4240,زرکش,128779,6
67312,4240,دیم,128768,6
67313,4240,دهن رود,128766,6
67314,4240,خور,128755,6
67315,4240,خرم,128753,6
67316,4240,حامی,128736,6
67317,4240,چشمه سرمندلی,395587,6
67318,4240,چشمه خوری /چاه خوری /,153106,6
67319,4240,ششدانگ,128805,6
67320,4241,احمدشاه بیگ,128653,6
67321,2814,فسون,128832,6
67322,2814,عماری,128827,6
67323,2814,حصاردار باغ,128741,6
67324,2814,حسین ابادمیران,129323,6
67325,2814,چاه موتور کمیته امداد,829045,6
67326,2814,چاه کوران وکیل اباد,391091,6
67327,2814,جمشیداباد,128697,6
67328,2814,تقی اباد,129282,6
67329,2814,پسته,129275,6
67330,2814,بیشه,135065,6
67331,2814,بید,129267,6
67332,2814,خلق اباد,135071,6
67333,2814,بندشک,129264,6
67334,2814,برمزیدعلیا/ برمزید بالا/,129261,6
67335,2814,برمزیدسفلی/ برمزید پایین /,129260,6
67336,2814,اناران,129253,6
67337,4237,اصلانیک,42434,6
67338,4237,اجواج,42432,6
67339,4236,ولیو,42128,6
67340,4236,ورگل,42127,6
67341,4236,واوان,42330,6
67342,4236,نوچوان,42328,6
67343,2814,بصیران,135064,6
67344,2814,فخراباد,135078,6
67345,2814,خوانند,129327,6
67346,2814,دادشاه,128759,6
67347,2814,علی ابادزارعین,128822,6
67348,2814,علی اباد/علی ابادسرچاه /,128821,6
67349,2814,علم اباد/ عالم اباد/,129375,6
67350,2814,صمداباد,128815,6
67351,2814,شهرک امام هادی,829059,6
67352,2814,شمس اباد,129362,6
67353,2814,شرکت سهامی زراعی ایثارگران,829046,6
67354,2814,شرفه ای,135076,6
67355,2814,شادان,129357,6
67356,2814,خیراباد,128758,6
67357,2814,سیدان,128798,6
67358,2814,سلمی/ سلمه /,128792,6
67359,2814,سرچاه عماری,128787,6
67360,2814,سرچاه شور,128786,6
67361,2814,زید,129347,6
67362,2814,ریگ پایین(امیرآباد نادی),128777,6
67363,2814,ریگ بالا,128776,6
67364,2814,روشناوند,129342,6
67365,2814,رگ,129340,6
67366,2814,دم روباه,135061,6
67367,2814,سیب چاه,129355,6
67368,4257,نوده,155585,6
67369,4241,ارک,128654,6
67370,4241,افضل اباد,128659,6
67371,4244,اویشک,130327,6
67372,4244,انیک,130323,6
67373,4244,اسپندر,130308,6
67374,4243,نگینان,130808,6
67375,4243,منصوراباد,131962,6
67376,4243,لتی,130753,6
67377,4243,گسک,131920,6
67378,4243,فیزیک,131797,6
67379,4243,فورخاص,130635,6
67380,4244,بابریک علیا,130330,6
67381,4243,فضل اباد,130633,6
67382,4243,علی ابادفخرود,130624,6
67383,4243,عبدله,130614,6
67384,4243,شیرک,130605,6
67385,4243,سیدان,131760,6
67386,4243,سیداباد,130578,6
67387,4243,سهک,130573,6
67388,4243,زیردره,131744,6
67389,4243,زارگز,131735,6
67390,4243,دره عباس,130518,6
67391,4243,علی ابادفرهنگ,130625,6
67392,4243,خورشیدان,130499,6
67393,4244,بابریک سفلی(کلاته یعقوب),130329,6
67394,4244,بهنو,130356,6
67395,4244,کلاته کمال,130705,6
67396,4244,کلاته حاجی رضا,130674,6
67397,4244,کال بید,130644,6
67398,4244,عشقیز,130617,6
67399,4244,شمس اباد,130595,6
67400,4244,سیداباد,130577,6
67401,4244,سریجان,130565,6
67402,4244,سرخنگ,130557,6
67403,4244,سراب سفلی,130550,6
67404,4244,براندود,130338,6
67405,4244,زیربراندود,130544,6
67406,4244,خیراباذ,130508,6
67407,4244,خونیکسار,130504,6
67408,4244,خوان,130496,6
67409,4244,توت کری,130420,6
67410,4244,تنگل,130412,6
67411,4244,تکنصرت,130407,6
67412,4244,تخته جان,130384,6
67413,4244,بیدسک منند,130360,6
67414,4244,بوته زیرگ,130348,6
67415,4244,رجنوک,130524,6
67416,4241,اریش,128655,6
67417,4243,خسرواباد,130491,6
67418,4243,اویجان,131574,6
67419,4241,علی اباد,128820,6
67420,4241,شوره,542902,6
67421,4241,شهنه,128813,6
67422,4241,شمس بالا,128806,6
67423,4241,شاه زیله/ مهدیه  /کلات ملک /,128803,6
67424,4241,سیوجان,128800,6
67425,4241,رزگ,128771,6
67426,4241,دوکوهه,128763,6
67427,4241,دستگرد,128762,6
67428,4241,فاطمیه,128828,6
67429,4241,حوض حسنعلی,128745,6
67430,4241,چاه کلک پایین,128726,6
67431,4241,چاه صبحی/ علی آباد تقاب,829070,6
67432,4241,تقاب,128684,6
67433,4241,تجگ,128683,6
67434,4241,بیناباد,128678,6
67435,4241,بیدو,128675,6
67436,4241,بورایی,128672,6
67437,4241,برمنج,128670,6
67438,4241,امین آباد,128664,6
67439,4241,حالمی,128735,6
67440,4243,پیرزنوک,130375,6
67441,4241,فخراباد,128829,6
67442,4241,کلاته قصاب,128869,6
67443,4243,اندره,130322,6
67444,4243,اسفیچ,131561,6
67445,4241,همند,128940,6
67446,4241,همچ,128939,6
67447,4241,نیم فرسخ,128937,6
67448,4241,نصراباد,128932,6
67449,4241,نستونک,128930,6
67450,4241,نالینو/ نعلیند/,128929,6
67451,4241,مهراباد,128925,6
67452,4241,فدشک,128830,6
67453,4241,معصوم اباد,128919,6
67454,4241,گوشه علیا/کوشه علیا/,128902,6
67455,4241,گوشه سفلی/ کوشه سفلی /,128901,6
67456,4241,گنج علیا/ گنج بالا/,128896,6
67457,4241,گنج اباد,128894,6
67458,4241,گلوپم,128891,6
67459,4241,گلگون بالا,128889,6
67460,4241,کلاته ملک,128878,6
67461,4241,کلاته کربلایی محمدحسین,128876,6
67462,4241,کلاته کربلایی برات,128871,6
67463,4241,ماهمیران,128909,6
67464,4236,نوآوه,42126,6
67465,3635,موتورحسین خورشیدی,383046,6
67466,3635,موتورخان محمدناروئی,115048,6
67467,4261,سردی شاه اباد,115360,6
67468,4261,ریگ اباد,115357,6
67469,4261,رضوانیه,115355,6
67470,4261,دوگاری,808644,6
67471,4261,ده نویاراحمدی,115351,6
67472,4261,دران اباد,115350,6
67473,4261,حسین ابادیاراحمدی,115345,6
67474,4261,حسین ابادمرادخان,115344,6
67475,4261,حجت ابادسردی,808092,6
67476,4261,حاجی اباد,115343,6
67477,4261,چراغ ریگی نژاد,115413,6
67478,4261,چاه فلاح پور,115340,6
67479,4261,چاه علی سردی,808645,6
67480,4261,چاه علی,384052,6
67481,4261,چاه شولیان,115338,6
67482,4261,چاه شور,115337,6
67483,4261,چاه بلوچ,115334,6
67484,4261,چاه احمد,115333,6
67485,4261,جیکلاکشته,115332,6
67486,4261,سورگان سفلی,115362,6
67487,4261,سورگان علیا,115363,6
67488,4261,شاه اباد/نهضت اباد,115365,6
67489,4261,شریک اباد,115366,6
67490,4261,موتوردل مرادبنی اسدی,383100,6
67491,4261,موتورتوکل بنی اسدی,383102,6
67492,4261,من دوست کشته,115407,6
67493,4261,مشاع میری خانی,115399,6
67494,4261,مسخره,115396,6
67495,4261,مراد آباد2,115395,6
67496,4261,مراد آباد1,115394,6
67497,4261,محمداباددوزیارتی,115392,6
67498,4261,مجتمع کشت وصنعت اب حیات,383099,6
67499,4261,جمولی,115331,6
67500,4261,گزسردی شاه اباد,383103,6
67501,4261,گرازاباد,115387,6
67502,4261,کولگان,115383,6
67503,4261,قادراباد,115377,6
67504,4261,عزیزاباد,115374,6
67505,4261,عباس آباد ملارضا,115372,6
67506,4261,طرح احرارعباس آباد ملارضا,384915,6
67507,4261,طراده,384574,6
67508,4261,شمس گز2,808091,6
67509,4261,شمس گز,115367,6
67510,4261,گرکاب,115388,6
67511,4261,جدول نو,115329,6
67512,4261,بحرین,115316,6
67513,4261,امین اباد,115315,6
67514,4260,فیروزاباد,384050,6
67515,4260,علی ابادعلیا,115376,6
67516,4260,علی ابادسفلی,115375,6
67517,4260,عشایر طیاری,808615,6
67518,4260,عبداله اباد,115373,6
67519,4260,عباس ابادکروغی,115371,6
67520,4260,طراده,115369,6
67521,4260,شهرک جدید علی آباد,808610,6
67522,4260,شه بابا,115368,6
67523,4260,قاسم اباد (تاج آباد),384679,6
67524,4260,سیاه کهور,808088,6
67525,4260,سعیداباد,115361,6
67526,4260,سعید آباد مکثایی,808621,6
67527,4260,سعید آباد زبر دست,808620,6
67528,4260,سرخ گزی,383088,6
67529,4260,سرجنگل,115359,6
67530,4260,ریگ اباد,115356,6
67531,4260,روستای مستضعفان,808086,6
67532,4260,روستای سلمانیه,383091,6
67533,4260,رضااباد,115354,6
67534,4260,سولوییه,115364,6
67535,4261,موتورشماره 1شاه اباد,115418,6
67536,4260,قلعه اسلام آباد,808646,6
67537,4260,کفتاری,115380,6
67538,4261,اب حیات,115309,6
67539,4260,هزار کهور,808613,6
67540,4260,موتورعشایری 2علی اباد,383090,6
67541,4260,موتورعشایری 1علی اباد,383087,6
67542,4260,مهن اباد,115431,6
67543,4260,مظفراباد,115406,6
67544,4260,مشاع 4رضااباد,115403,6
67545,4260,مشاع 3رضااباد,115401,6
67546,4260,مشاع 2رضااباد,115400,6
67547,4260,قلعه کنتک,115378,6
67548,4260,مشاع 1رضااباد,383086,6
67549,4260,مجموعه موتورهای عشایر مختار آباد,808611,6
67550,4260,مجتمع چاه ملا,115391,6
67551,4260,لچ اباد,115390,6
67552,4260,گل شهر امام رضا,808647,6
67553,4260,کوجک,383084,6
67554,4260,کهن غلام,115384,6
67555,4260,کهن چراغ نعیمی,808623,6
67556,4260,کهن چراغ,115385,6
67557,4260,کل کرمی,115381,6
67558,4260,مختاراباد,115393,6
67559,4261,موتورشماره 2شاه اباد,115419,6
67560,4261,موتورشماره 3شاه اباد,115420,6
67561,4261,موتورمحمداباد,384049,6
67562,4230,حلیله ای,94932,6
67563,4230,حسین ابادابشور,93978,6
67564,4230,حاجی اباد حاج علی محمد,93658,6
67565,4230,چفتی گود ماهی,808698,6
67566,4230,چشمه ریگی,94922,6
67567,4230,تیک خلا,381754,6
67568,4230,تله پاسگاه,94890,6
67569,4230,تلمبه ناصریه,93974,6
67570,4230,تلمبه موسی پیشکار,384433,6
67571,4230,درابزار/درابزار/,381760,6
67572,4230,تلمبه علی چراغ,380926,6
67573,4230,تلمبه شماره4 پشه خانه,93641,6
67574,4230,تلمبه شماره 2پشه خانه,380968,6
67575,4230,تلمبه سرحدی,380932,6
67576,4230,تلمبه سجادی,808672,6
67577,4230,تلمبه دادعباس,380927,6
67578,4230,تلمبه حسین ابادحیدر (سرافراز),380975,6
67579,4230,تلمبه برقی علی هدایتی,384549,6
67580,4230,تلمبه باقراباد,93973,6
67581,4230,تقی اباد,93972,6
67582,4230,تلمبه عباس حسین,380929,6
67583,4230,پنج ستاره,94883,6
67584,4230,ده بید,381765,6
67585,4230,ده رستم,94960,6
67586,4230,سرگری,94997,6
67587,4230,سرگدار,381764,6
